prefecture,fiscal_year,variable_name,variable_label_ja,public_status,search_status,comparison_impact,source_url,notes
愛媛県,2026,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.ehime.jp/soshiki/113/index.html,R8年度途中の国債残高・購入額・利回り・年限等の全国比較可能な公表実績は再検索でも確認できず。
愛媛県,2026,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.ehime.jp/soshiki/113/index.html,R8年度途中の国債残高・購入額・利回り・年限等の全国比較可能な公表実績は再検索でも確認できず。
高知県,2025,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,securities_balance,有価証券・債券残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,maturity,年限・平均残存年数,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,maturity_structure,満期構成・ラダー,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2025,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針、基金の預金・債券運用、ラダー型運用の考え方は公表。掲載実績はR6までで、R7実績は本調査時点で未確認。
高知県,2026,fund_balance,基金残高/平均基金残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,securities_balance,有価証券・債券残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,bond_breakdown,債券内訳,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,maturity,年限・平均残存年数,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,maturity_structure,満期構成・ラダー,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
高知県,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kochi.lg.jp/doc/2025072300184/,資金管理方針と運用方法は公表。R8年度途中の比較可能な実績数値は未確認。
福岡県,2025,fund_balance,基金残高/平均基金残高,PARTIAL,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,securities_balance,有価証券・債券残高,PARTIAL,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,government_bond_balance,国債残高,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,MEDIUM,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,yield,運用利回り,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,income,運用収入,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,maturity,年限・平均残存年数,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,HIGH,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,MEDIUM,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,investment_policy,運用方針,AVAILABLE,NUMERIC_OFFICIAL_APPROX,MEDIUM,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2025,risk_policy,リスク管理方針,NOT_COMPARABLE,NUMERIC_OFFICIAL_APPROX,MEDIUM,https://www.pref.fukuoka.lg.jp/site/chiji-kisha/teirei-kisyakaiken20260113.html,基金運用構成の概算比率は直接確認できる。R7決算「基金運用状況」PDFも公表済みだが、本調査ではPDF数値の構造化抽出まで至らず。
福岡県,2026,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,securities_balance,有価証券・債券残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,bond_breakdown,債券内訳,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
福岡県,2026,risk_policy,リスク管理方針,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.fukuoka.lg.jp/contents/kikintumitatejyoukyou.html,R7年度基金運用状況PDFが公表済み。R8年度途中の別実績は未確認。
佐賀県,2025,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2025,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R7基金全体の債券残高・利回り等の比較可能な運用実績を確認できず。
佐賀県,2026,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
佐賀県,2026,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.saga.lg.jp/kiji003120845/index.html,R8比較可能数値を確認できず。
長崎県,2025,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2025,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,R7基金全体の債券・国債残高、利回りを確認できず。
長崎県,2026,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,securities_balance,有価証券・債券残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,government_bond_balance,国債残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,bond_breakdown,債券内訳,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
長崎県,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://shisyutsukoukai.pref.nagasaki.jp/public/,安全性・流動性・収益性、国債・政府関係機関債・地方債等の対象商品に関する公表はあるが、県基金全体のR8数値は未確認。
熊本県,2025,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2025,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,調査時点の詳細公表はR6実績まで。R7実績は確認できず。
熊本県,2026,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,securities_balance,有価証券・債券残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,government_bond_balance,国債残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,bond_breakdown,債券内訳,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,maturity,年限・平均残存年数,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,maturity_structure,満期構成・ラダー,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
熊本県,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kumamoto.jp/soshiki/118/68486.html,高度な管理方針は確認できるがR8実績値は未確認。
大分県,2025,fund_balance,基金残高/平均基金残高,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,securities_balance,有価証券・債券残高,PARTIAL,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,government_bond_balance,国債残高,NOT_COMPARABLE,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,NUMERIC_OFFICIAL,MEDIUM,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,yield,運用利回り,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,income,運用収入,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,maturity,年限・平均残存年数,PARTIAL,NUMERIC_OFFICIAL,HIGH,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,maturity_structure,満期構成・ラダー,PARTIAL,NUMERIC_OFFICIAL,MEDIUM,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
大分県,2025,investment_policy,運用方針,AVAILABLE,NUMERIC_OFFICIAL,MEDIUM,https://www.pref.oita.jp/uploaded/attachment/2275311.pdf,基金平均残高・運用収入・利回りと20年ラダー運用を比較可能。ただし債券残高・債券比率が公表されていないためA～Cの数量比較条件を満たさない。
